"url	page	""page without timeline""	date"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170504230748id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170504230748/http://www.ut.ee/et	20170504230748"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170506233230id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170506233230/http://www.ut.ee:80/et	20170506233230"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170514000014id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170514000014/http://www.ut.ee:80/et	20170514000014"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170516035452id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170516035452/http://www.ut.ee/et	20170516035452"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170519155614id_/http://www.ut.ee:80/et?	http://wayback.archive.org/web/20170519155614/http://www.ut.ee:80/et?	20170519155614"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170520151126id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170520151126/http://www.ut.ee:80/et	20170520151126"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170527143301id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170527143301/http://www.ut.ee:80/et	20170527143301"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170528094921id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170528094921/http://www.ut.ee/et	20170528094921"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170529020048id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170529020048/http://www.ut.ee/et	20170529020048"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170529020048id_/http://www.ut.ee/et/	http://wayback.archive.org/web/20170529020048/http://www.ut.ee/et/	20170529020048"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170529113153id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170529113153/http://www.ut.ee/et	20170529113153"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170603010946id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170603010946/http://www.ut.ee/et	20170603010946"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170603115031id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170603115031/http://www.ut.ee:80/et	20170603115031"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170608084507id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170608084507/http://www.ut.ee:80/et	20170608084507"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170609014056id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170609014056/http://www.ut.ee/et	20170609014056"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170609160817id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170609160817/http://www.ut.ee:80/et	20170609160817"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170614161841id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170614161841/http://www.ut.ee:80/et	20170614161841"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170618130519id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170618130519/http://www.ut.ee:80/et	20170618130519"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170619150033id_/http://www.ut.ee:80/et?	http://wayback.archive.org/web/20170619150033/http://www.ut.ee:80/et?	20170619150033"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170619150224id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170619150224/http://www.ut.ee:80/et	20170619150224"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170621061913id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170621061913/http://www.ut.ee:80/et	20170621061913"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170627200414id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170627200414/http://www.ut.ee:80/et	20170627200414"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170702134942id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170702134942/http://www.ut.ee:80/et	20170702134942"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170703211158id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170703211158/http://www.ut.ee:80/et	20170703211158"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170708221657id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170708221657/http://www.ut.ee:80/et	20170708221657"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170718120911id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170718120911/http://www.ut.ee:80/et	20170718120911"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170725212808id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170725212808/http://www.ut.ee:80/et	20170725212808"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170802055158id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170802055158/http://www.ut.ee:80/et	20170802055158"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170803143129id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170803143129/http://www.ut.ee:80/et	20170803143129"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170811195858id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170811195858/http://www.ut.ee:80/et	20170811195858"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170813082546id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170813082546/http://www.ut.ee:80/et	20170813082546"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170819070623id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170819070623/http://www.ut.ee:80/et	20170819070623"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170825052058id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170825052058/http://www.ut.ee/et	20170825052058"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170825052106id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170825052106/http://www.ut.ee/et	20170825052106"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170825185358id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170825185358/http://www.ut.ee:80/et	20170825185358"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170902040024id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170902040024/http://www.ut.ee:80/et	20170902040024"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170904170418id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170904170418/http://www.ut.ee:80/et	20170904170418"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170910091333id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170910091333/http://www.ut.ee:80/et	20170910091333"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170916142753id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170916142753/http://www.ut.ee:80/et	20170916142753"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171003082428id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171003082428/http://www.ut.ee:80/et	20171003082428"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171009053229id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171009053229/http://www.ut.ee:80/et	20171009053229"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171012163611id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171012163611/http://www.ut.ee:80/et	20171012163611"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171014023554id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171014023554/http://www.ut.ee:80/et	20171014023554"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171014090801id_/http://www.ut.ee/et	http://wayback.archive.org/web/20171014090801/http://www.ut.ee/et	20171014090801"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171017184631id_/http://www.ut.ee/et	http://wayback.archive.org/web/20171017184631/http://www.ut.ee/et	20171017184631"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171019140116id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171019140116/http://www.ut.ee:80/et	20171019140116"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171020191527id_/http://www.ut.ee/et	http://wayback.archive.org/web/20171020191527/http://www.ut.ee/et	20171020191527"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171021204246id_/http://www.ut.ee/et	http://wayback.archive.org/web/20171021204246/http://www.ut.ee/et	20171021204246"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171026123814id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171026123814/http://www.ut.ee:80/et	20171026123814"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171101200449id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171101200449/http://www.ut.ee:80/et	20171101200449"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171102073152id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171102073152/http://www.ut.ee:80/et	20171102073152"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171107125348id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20171107125348/http://www.ut.ee:80/et	20171107125348"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171129021300id_/https://www.ut.ee/et	http://wayback.archive.org/web/20171129021300/https://www.ut.ee/et	20171129021300"
"https://www.ut.ee/et	http://wayback.archive.org/web/20171204133830id_/https://www.ut.ee/et	http://wayback.archive.org/web/20171204133830/https://www.ut.ee/et	20171204133830"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180101121215id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20180101121215/http://www.ut.ee:80/et	20180101121215"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180119222709id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180119222709/https://www.ut.ee/et	20180119222709"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180122072450id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180122072450/https://www.ut.ee/et	20180122072450"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180124131506id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180124131506/https://www.ut.ee/et	20180124131506"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180302191421id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20180302191421/http://www.ut.ee:80/et	20180302191421"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180413105116id_/https://www.ut.ee/et/	http://wayback.archive.org/web/20180413105116/https://www.ut.ee/et/	20180413105116"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180413105117id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180413105117/https://www.ut.ee/et	20180413105117"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180413111742id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180413111742/https://www.ut.ee/et	20180413111742"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180413173005id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180413173005/https://www.ut.ee/et	20180413173005"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180502085610id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20180502085610/http://www.ut.ee:80/et	20180502085610"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180517023712id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180517023712/https://www.ut.ee/et	20180517023712"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180605125257id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180605125257/https://www.ut.ee/et	20180605125257"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180612150134id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180612150134/https://www.ut.ee/et	20180612150134"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180612151004id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180612151004/https://www.ut.ee/et	20180612151004"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180613043144id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180613043144/https://www.ut.ee/et	20180613043144"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180615103233id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180615103233/https://www.ut.ee/et	20180615103233"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180615104109id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180615104109/https://www.ut.ee/et	20180615104109"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180615233733id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180615233733/https://www.ut.ee/et	20180615233733"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180616030151id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180616030151/https://www.ut.ee/et	20180616030151"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180616164442id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180616164442/https://www.ut.ee/et	20180616164442"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180616184451id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180616184451/https://www.ut.ee/et	20180616184451"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180616191017id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180616191017/https://www.ut.ee/et	20180616191017"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180616211142id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180616211142/https://www.ut.ee/et	20180616211142"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180616215951id_/http://www.ut.ee/et	http://wayback.archive.org/web/20180616215951/http://www.ut.ee/et	20180616215951"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180616215952id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180616215952/https://www.ut.ee/et	20180616215952"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180617013327id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180617013327/https://www.ut.ee/et	20180617013327"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180617013327id_/https://www.ut.ee/et/	http://wayback.archive.org/web/20180617013327/https://www.ut.ee/et/	20180617013327"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180617070129id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180617070129/https://www.ut.ee/et	20180617070129"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180617070303id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180617070303/https://www.ut.ee/et	20180617070303"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180622194540id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180622194540/https://www.ut.ee/et	20180622194540"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180622195021id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180622195021/https://www.ut.ee/et	20180622195021"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180710183659id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180710183659/https://www.ut.ee/et	20180710183659"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180719151707id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180719151707/https://www.ut.ee/et	20180719151707"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180829151758id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180829151758/https://www.ut.ee/et	20180829151758"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180830032815id_/http://www.ut.ee/et	http://wayback.archive.org/web/20180830032815/http://www.ut.ee/et	20180830032815"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180910164751id_/http://www.ut.ee/et	http://wayback.archive.org/web/20180910164751/http://www.ut.ee/et	20180910164751"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180910164752id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180910164752/https://www.ut.ee/et	20180910164752"
"https://www.ut.ee/et	http://wayback.archive.org/web/20180910173041id_/https://www.ut.ee/et	http://wayback.archive.org/web/20180910173041/https://www.ut.ee/et	20180910173041"
"https://www.ut.ee/et	http://wayback.archive.org/web/20181004232806id_/http://www.ut.ee/et	http://wayback.archive.org/web/20181004232806/http://www.ut.ee/et	20181004232806"
"https://www.ut.ee/et	http://wayback.archive.org/web/20181103190809id_/https://www.ut.ee/et	http://wayback.archive.org/web/20181103190809/https://www.ut.ee/et	20181103190809"
"https://www.ut.ee/et	http://wayback.archive.org/web/20181112134529id_/https://www.ut.ee/et	http://wayback.archive.org/web/20181112134529/https://www.ut.ee/et	20181112134529"
"https://www.ut.ee/et	http://wayback.archive.org/web/20181116090100id_/https://www.ut.ee/et	http://wayback.archive.org/web/20181116090100/https://www.ut.ee/et	20181116090100"
